STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.48,1.61,3.91,-0.11,0.05,-0.01
2,9.50,1.61,3.91,-0.11,0.05,-0.01
3,9.52,1.61,3.89,-0.11,0.05,-0.02
4,9.49,1.60,3.92,-0.12,0.06,-0.01
5,9.50,1.60,3.92,-0.12,0.06,-0.01
6,9.53,1.57,3.94,-0.12,0.06,-0.01
7,9.53,1.56,3.93,-0.11,0.06,-0.01
8,9.48,1.57,3.90,-0.11,0.06,-0.02
9,9.48,1.59,3.92,-0.11,0.05,-0.01
10,9.50,1.58,3.92,-0.12,0.06,-0.01
11,9.49,1.58,4.00,-0.12,0.06,-0.02
12,9.50,1.55,3.77,-0.09,0.05,0.00
13,9.46,1.57,3.95,-0.08,0.07,-0.02
14,9.47,1.69,4.04,-0.11,0.04,-0.01
15,9.51,1.58,3.86,-0.14,0.05,0.01
16,9.58,1.55,3.98,-0.12,0.05,-0.01
17,9.56,1.60,3.89,-0.10,0.05,-0.02
18,9.45,1.60,3.85,-0.11,0.06,-0.01
19,9.39,1.59,3.90,-0.11,0.06,-0.01
20,9.54,1.58,3.96,-0.11,0.05,-0.01
21,9.61,1.59,3.97,-0.12,0.05,-0.02
22,9.51,1.55,3.89,-0.11,0.07,-0.01
23,9.43,1.61,3.91,-0.09,0.06,-0.01
24,9.47,1.55,3.90,-0.12,0.06,-0.01
25,9.53,1.59,3.94,-0.10,0.05,-0.01
26,9.56,1.58,3.89,-0.11,0.06,-0.01
27,9.50,1.61,3.92,-0.12,0.06,-0.01
28,9.48,1.58,3.89,-0.11,0.06,-0.01
29,9.51,1.55,3.94,-0.11,0.06,-0.01
30,9.50,1.58,3.92,-0.11,0.06,-0.02
31,9.49,1.59,3.91,-0.11,0.06,-0.01
32,9.47,1.59,3.91,-0.11,0.05,-0.01
33,9.48,1.62,3.93,-0.11,0.05,-0.01
34,9.50,1.61,3.95,-0.11,0.05,-0.02
35,9.49,1.60,3.94,-0.12,0.06,-0.01
36,9.49,1.59,3.91,-0.11,0.06,-0.01
37,9.52,1.57,3.90,-0.11,0.06,-0.01
38,9.51,1.57,3.93,-0.10,0.05,-0.02
39,9.49,1.58,3.92,-0.11,0.05,-0.02
40,9.51,1.58,3.92,-0.11,0.05,-0.02
41,9.50,1.59,3.98,-0.12,0.05,-0.02
42,9.55,1.56,3.79,-0.09,0.05,-0.00
43,9.44,1.59,3.94,-0.09,0.07,-0.02
44,9.42,1.69,4.05,-0.11,0.05,-0.01
45,9.50,1.60,3.91,-0.13,0.05,0.01
46,9.59,1.56,3.97,-0.12,0.05,-0.01
47,9.53,1.60,3.89,-0.10,0.05,-0.01
48,9.43,1.60,3.87,-0.11,0.05,-0.01
49,9.43,1.58,3.88,-0.11,0.06,-0.01
50,9.54,1.59,3.96,-0.11,0.04,-0.01
51,9.61,1.58,3.97,-0.12,0.05,-0.01
52,9.51,1.57,3.88,-0.11,0.07,-0.01
53,9.43,1.60,3.90,-0.09,0.06,-0.02
54,9.45,1.57,3.90,-0.12,0.06,-0.01
55,9.54,1.57,3.92,-0.11,0.05,-0.01
56,9.56,1.58,3.95,-0.11,0.06,-0.01
57,9.51,1.61,3.90,-0.11,0.06,-0.01
58,9.44,1.57,3.91,-0.11,0.06,-0.01
59,9.47,1.57,3.94,-0.11,0.05,-0.01
60,9.54,1.58,3.90,-0.11,0.05,-0.01
61,9.54,1.58,3.95,-0.11,0.05,-0.01
62,9.51,1.58,3.89,-0.11,0.05,-0.01
63,9.50,1.60,3.93,-0.11,0.06,-0.02
64,9.47,1.58,3.90,-0.11,0.06,-0.02
65,9.48,1.60,3.91,-0.11,0.06,-0.02
66,9.49,1.60,3.93,-0.12,0.06,-0.01
67,9.48,1.61,4.03,-0.15,0.03,-0.01
68,9.56,1.57,3.85,-0.12,0.03,-0.01
69,9.49,1.61,3.89,-0.11,0.05,-0.02
70,9.51,1.60,3.89,-0.11,0.04,-0.01
71,9.49,1.58,3.87,-0.12,0.05,-0.01
72,9.50,1.59,3.95,-0.13,0.05,-0.02
73,9.54,1.55,3.77,-0.09,0.05,0.00
74,9.49,1.58,3.87,-0.09,0.07,-0.02
75,9.49,1.69,3.99,-0.10,0.05,-0.00
76,9.55,1.59,3.89,-0.14,0.05,0.01
