STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.82,0.80,5.50,-0.10,0.13,-0.02
2,8.83,0.81,5.49,-0.10,0.12,-0.02
3,8.82,0.81,5.51,-0.10,0.12,-0.02
4,8.79,0.89,5.53,-0.11,0.09,-0.01
5,8.74,0.67,5.37,-0.06,0.10,-0.02
6,8.74,0.86,5.58,-0.10,0.12,-0.02
7,8.70,0.92,5.68,-0.11,0.07,-0.00
8,8.82,0.82,5.52,-0.12,0.05,0.00
9,8.83,0.79,5.57,-0.11,0.07,-0.01
10,8.78,0.85,5.57,-0.09,0.06,-0.02
11,8.69,0.87,5.51,-0.09,0.05,-0.01
12,8.73,0.84,5.53,-0.11,0.06,-0.01
13,8.82,0.84,5.58,-0.11,0.05,-0.01
14,8.86,0.82,5.52,-0.10,0.05,-0.01
15,8.77,0.81,5.47,-0.08,0.08,-0.02
16,8.67,0.83,5.62,-0.10,0.07,-0.02
17,8.74,0.84,5.56,-0.11,0.06,-0.01
18,8.82,0.83,5.56,-0.10,0.07,-0.01
19,8.79,0.86,5.55,-0.10,0.07,-0.02
20,8.73,0.85,5.55,-0.11,0.07,-0.01
21,8.73,0.85,5.57,-0.12,0.06,-0.01
22,8.78,0.85,5.55,-0.10,0.06,-0.01
23,8.75,0.87,5.57,-0.11,0.06,-0.02
24,8.76,0.87,5.54,-0.11,0.06,-0.01
25,8.77,0.87,5.54,-0.11,0.06,-0.01
26,8.78,0.85,5.54,-0.11,0.06,-0.02
27,8.75,0.84,5.58,-0.10,0.06,-0.02
28,8.75,0.87,5.58,-0.11,0.06,-0.01
29,8.78,0.85,5.56,-0.11,0.06,-0.01
30,8.74,0.87,5.56,-0.11,0.07,-0.01
31,8.75,0.91,5.53,-0.11,0.04,-0.01
32,8.71,0.75,5.44,-0.08,0.07,-0.01
33,8.70,0.90,5.69,-0.12,0.08,-0.01
34,8.74,0.92,5.64,-0.13,0.03,0.00
35,8.83,0.79,5.48,-0.12,0.04,-0.00
36,8.79,0.85,5.59,-0.11,0.06,-0.01
37,8.72,0.89,5.54,-0.10,0.05,-0.01
38,8.69,0.84,5.54,-0.10,0.05,-0.01
39,8.73,0.84,5.64,-0.12,0.06,-0.01
40,8.84,0.87,5.62,-0.11,0.04,-0.01
41,8.82,0.84,5.50,-0.11,0.06,-0.01
42,8.72,0.84,5.54,-0.09,0.07,-0.02
43,8.68,0.84,5.60,-0.11,0.06,-0.02
44,8.77,0.85,5.58,-0.12,0.05,-0.01
45,8.78,0.85,5.56,-0.11,0.06,-0.01
46,8.77,0.87,5.60,-0.11,0.06,-0.01
47,8.71,0.84,5.60,-0.12,0.05,-0.01
48,8.72,0.85,5.57,-0.12,0.06,-0.01
49,8.78,0.87,5.55,-0.12,0.06,-0.01
50,8.77,0.88,5.64,-0.12,0.05,-0.02
51,8.71,0.86,5.63,-0.13,0.02,-0.01
52,8.78,0.85,5.53,-0.13,0.02,-0.01
53,8.81,0.81,5.62,-0.12,0.02,-0.02
54,8.77,0.82,5.58,-0.11,0.01,-0.02
55,8.74,0.88,5.51,-0.12,0.01,-0.01
56,8.78,0.83,5.49,-0.13,0.01,-0.01
57,8.81,0.83,5.50,-0.13,0.01,-0.01
58,8.80,0.84,5.59,-0.13,0.00,-0.01
59,8.83,0.79,5.32,-0.11,-0.00,-0.00
60,8.79,0.80,5.35,-0.07,0.04,-0.02
61,8.75,0.93,5.59,-0.13,0.02,-0.00
62,8.81,0.87,5.46,-0.14,-0.02,0.01
63,8.94,0.78,5.45,-0.14,0.01,-0.00
64,8.89,0.81,5.39,-0.11,0.02,-0.01
65,8.77,0.85,5.41,-0.10,0.01,-0.01
66,8.75,0.79,5.36,-0.11,0.02,-0.01
67,8.89,0.82,5.45,-0.12,0.01,-0.01
68,8.96,0.83,5.38,-0.11,-0.00,-0.01
