STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,9.00,1.55,5.04,-0.11,0.06,-0.01
2,8.97,1.53,5.04,-0.11,0.06,-0.01
3,8.99,1.51,5.05,-0.11,0.06,-0.01
4,8.98,1.53,5.03,-0.11,0.05,-0.01
5,9.01,1.53,5.04,-0.11,0.06,-0.01
6,8.98,1.52,5.04,-0.11,0.06,-0.01
7,8.97,1.50,5.05,-0.11,0.06,-0.01
8,8.97,1.52,5.01,-0.11,0.06,-0.01
9,8.97,1.52,5.02,-0.11,0.06,-0.01
10,8.99,1.50,5.01,-0.11,0.06,-0.02
11,8.99,1.54,5.01,-0.11,0.06,-0.01
12,8.97,1.55,5.01,-0.11,0.06,-0.01
13,8.99,1.51,5.04,-0.11,0.05,-0.01
14,9.01,1.53,5.07,-0.11,0.06,-0.01
15,8.96,1.58,5.07,-0.12,0.05,-0.01
16,8.97,1.47,4.92,-0.09,0.06,-0.01
17,8.96,1.51,5.06,-0.10,0.06,-0.01
18,8.95,1.53,5.11,-0.10,0.05,-0.01
19,8.97,1.56,5.02,-0.12,0.05,0.00
20,9.05,1.51,5.05,-0.12,0.05,-0.01
21,9.05,1.50,5.01,-0.11,0.05,-0.01
22,8.95,1.51,5.01,-0.10,0.06,-0.02
23,8.91,1.54,4.99,-0.11,0.05,-0.01
24,9.00,1.52,5.03,-0.12,0.05,-0.00
25,9.07,1.54,5.05,-0.12,0.05,-0.01
26,9.03,1.52,4.98,-0.11,0.06,-0.02
27,8.97,1.48,5.02,-0.10,0.07,-0.02
28,8.93,1.50,5.00,-0.11,0.06,-0.01
29,9.00,1.56,5.02,-0.12,0.05,-0.01
30,9.06,1.54,5.01,-0.11,0.06,-0.01
31,9.01,1.52,5.06,-0.11,0.06,-0.01
32,8.93,1.50,5.02,-0.11,0.06,-0.02
33,8.93,1.51,5.04,-0.12,0.06,-0.01
34,9.05,1.57,5.03,-0.11,0.06,-0.01
35,9.02,1.55,5.02,-0.11,0.06,-0.02
36,8.97,1.52,5.03,-0.11,0.06,-0.02
37,8.97,1.51,5.05,-0.11,0.06,-0.01
38,8.99,1.52,5.04,-0.11,0.06,-0.01
39,8.97,1.52,5.03,-0.11,0.06,-0.01
40,8.97,1.52,5.04,-0.11,0.05,-0.01
41,9.01,1.52,5.03,-0.11,0.05,-0.01
42,9.02,1.52,5.02,-0.11,0.06,-0.02
43,8.95,1.50,5.04,-0.11,0.06,-0.02
44,8.96,1.52,5.01,-0.11,0.06,-0.01
45,9.00,1.53,5.04,-0.11,0.06,-0.01
46,9.00,1.54,5.05,-0.11,0.06,-0.01
47,8.98,1.53,5.04,-0.11,0.06,-0.01
48,8.95,1.56,5.09,-0.11,0.06,-0.01
49,9.00,1.57,4.90,-0.11,0.05,-0.01
50,8.98,1.47,5.02,-0.09,0.06,-0.02
51,8.95,1.52,5.12,-0.11,0.07,-0.02
52,8.94,1.57,5.07,-0.12,0.05,0.01
53,9.05,1.51,5.02,-0.12,0.05,-0.00
54,9.07,1.50,5.07,-0.11,0.04,-0.01
55,8.95,1.52,5.01,-0.10,0.06,-0.02
56,8.90,1.52,5.00,-0.11,0.05,-0.01
57,8.98,1.52,5.06,-0.12,0.05,-0.00
58,9.06,1.54,5.09,-0.12,0.05,-0.01
