STT,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1,8.71,0.97,5.48,-0.11,-0.01,-0.01
2,8.73,0.94,5.46,-0.12,-0.00,-0.01
3,8.81,0.95,5.50,-0.13,0.01,-0.00
4,8.88,0.96,5.52,-0.13,0.01,-0.01
5,8.86,0.93,5.44,-0.13,0.01,-0.01
6,8.81,0.92,5.42,-0.09,0.03,-0.02
7,8.71,0.97,5.50,-0.12,0.02,-0.02
8,8.81,0.97,5.46,-0.12,-0.00,-0.01
9,8.87,0.92,5.42,-0.11,0.01,-0.01
10,8.86,0.94,5.45,-0.11,0.02,-0.01
11,8.81,0.95,5.40,-0.12,0.01,-0.01
12,8.83,0.97,5.40,-0.12,0.02,-0.01
13,8.86,0.94,5.39,-0.12,0.01,-0.01
14,8.87,0.95,5.38,-0.12,0.01,-0.01
15,8.85,0.96,5.37,-0.12,0.01,-0.01
16,8.85,0.95,5.36,-0.12,0.02,-0.01
17,8.87,0.94,5.36,-0.12,0.02,-0.01
18,8.89,0.92,5.36,-0.13,0.01,-0.01
19,8.91,0.91,5.30,-0.11,0.03,-0.01
20,8.89,0.93,5.32,-0.11,0.03,-0.01
21,8.88,0.91,5.32,-0.12,0.03,-0.01
22,8.89,0.92,5.33,-0.12,0.02,-0.01
23,8.89,0.97,5.38,-0.13,0.03,-0.01
24,8.95,0.90,5.14,-0.11,0.01,-0.00
25,8.84,0.87,5.18,-0.06,0.03,-0.02
26,8.82,1.01,5.41,-0.12,0.03,-0.01
27,8.91,1.00,5.27,-0.14,0.00,0.00
28,9.06,0.92,5.25,-0.13,0.03,-0.00
29,8.99,0.93,5.24,-0.11,0.04,-0.01
30,8.85,0.98,5.26,-0.11,0.03,-0.01
31,8.84,0.91,5.19,-0.12,0.02,-0.00
32,8.94,0.91,5.32,-0.12,0.01,-0.00
33,9.06,0.91,5.27,-0.11,0.02,-0.02
34,9.00,0.89,5.12,-0.09,0.05,-0.02
35,8.86,0.85,5.19,-0.09,0.05,-0.02
36,8.84,0.90,5.20,-0.11,0.04,-0.01
37,9.00,0.92,5.20,-0.11,0.03,-0.01
38,9.00,0.92,5.23,-0.11,0.04,-0.01
39,9.00,0.94,5.21,-0.11,0.05,-0.01
40,8.89,0.92,5.15,-0.11,0.06,-0.01
41,8.90,0.91,5.20,-0.12,0.05,-0.01
42,8.96,0.92,5.15,-0.12,0.06,-0.01
43,8.99,0.92,5.16,-0.12,0.06,-0.02
44,8.93,0.95,5.19,-0.11,0.06,-0.01
45,8.95,0.93,5.18,-0.12,0.06,-0.01
46,8.98,0.91,5.18,-0.12,0.07,-0.02
47,8.96,0.93,5.22,-0.11,0.07,-0.02
48,8.93,0.91,5.23,-0.11,0.07,-0.01
49,8.94,0.93,5.25,-0.11,0.07,-0.01
50,8.96,0.98,5.21,-0.12,0.08,-0.01
51,8.97,0.94,5.08,-0.11,0.08,-0.00
52,8.82,0.82,5.18,-0.08,0.09,-0.02
53,8.89,0.94,5.31,-0.12,0.08,0.00
54,8.98,0.91,5.29,-0.12,0.06,0.00
55,9.10,0.91,5.22,-0.12,0.09,-0.01
56,8.96,0.90,5.28,-0.10,0.11,-0.02
57,8.83,0.92,5.25,-0.10,0.11,-0.02
58,8.79,0.91,5.23,-0.12,0.10,-0.02
59,8.88,0.91,5.35,-0.13,0.09,-0.01
60,8.98,0.93,5.43,-0.12,0.08,-0.00
61,8.99,0.94,5.26,-0.09,0.08,-0.01
62,8.91,0.91,5.26,-0.09,0.11,-0.02
63,8.79,0.92,5.33,-0.09,0.10,-0.01
64,8.82,0.94,5.32,-0.11,0.09,-0.01
65,8.94,0.95,5.39,-0.10,0.10,-0.01
66,8.91,0.94,5.39,-0.10,0.09,-0.01
67,8.86,0.92,5.39,-0.10,0.09,-0.01
68,8.85,0.93,5.36,-0.11,0.09,-0.01
69,8.88,0.91,5.36,-0.11,0.10,-0.01
70,8.87,0.91,5.44,-0.11,0.09,-0.01
71,8.87,0.94,5.45,-0.11,0.08,-0.01
72,8.86,0.92,5.39,-0.11,0.08,-0.01
73,8.85,0.93,5.43,-0.11,0.08,-0.01
74,8.84,0.92,5.42,-0.11,0.09,-0.02
75,8.81,0.94,5.42,-0.10,0.09,-0.02
76,8.82,0.94,5.41,-0.10,0.10,-0.02
77,8.80,0.93,5.42,-0.11,0.10,-0.02
78,8.79,0.93,5.50,-0.11,0.11,-0.02
79,8.80,0.97,5.45,-0.11,0.09,-0.01
80,8.74,0.82,5.34,-0.07,0.10,-0.02
81,8.77,0.97,5.51,-0.10,0.13,-0.02
82,8.76,1.03,5.63,-0.11,0.09,-0.00
83,8.84,0.95,5.47,-0.12,0.08,-0.00
84,8.82,0.91,5.58,-0.11,0.09,-0.02
85,8.75,0.96,5.54,-0.09,0.08,-0.02
86,8.71,1.02,5.50,-0.10,0.07,-0.02
87,8.73,0.95,5.55,-0.10,0.08,-0.01
88,8.77,0.97,5.60,-0.11,0.08,-0.01
89,8.82,0.96,5.57,-0.10,0.06,-0.01
90,8.77,0.91,5.50,-0.10,0.08,-0.02
91,8.69,0.92,5.59,-0.08,0.09,-0.01
92,8.70,1.00,5.61,-0.11,0.07,-0.02
93,8.78,0.95,5.57,-0.10,0.07,-0.01
94,8.79,0.97,5.57,-0.10,0.08,-0.01
95,8.71,0.97,5.62,-0.09,0.09,-0.02
96,8.65,0.99,5.58,-0.10,0.07,-0.01
97,8.70,0.99,5.61,-0.11,0.07,-0.01
